system_id,latitude,longitude,elevation_m,abs(azimuth - 180),tilt,performance_ratio,solar irradiance,temperature,cloud cover,wind speed,humidity,precipitation
10214,43.002612,-77.86458,209.3417664,0.0,45.0,0.2515613488672545,3.4676928767123285,8.39523287671233,83.18594520547946,2.635972602739726,2.6242465753424655,80.99367123287672
10215,37.346241,-121.9846,30.01787186,90.0,18.4,0.2478356486715109,5.223814246575342,14.15213698630137,35.56638356164383,3.4606027397260273,2.031123287671233,72.98301369863013
10216,43.015756,-70.90192,13.45234489,45.0,40.0,0.2684133891240993,3.7849561643835616,9.116575342465755,61.697671232876715,4.431232876712329,4.222356164383561,82.26287671232876
10218,39.400296,-76.44639,55.99781799,45.0,40.0,0.3074139632338039,4.093047671232877,12.99904109589041,63.73646575342465,3.4966027397260273,2.970356164383561,77.22947945205479
10219,37.717273,-122.096292,136.0634308,45.0,22.5,0.3138610077087742,4.699574246575343,14.15213698630137,54.61172602739726,3.4606027397260273,2.031123287671233,72.98301369863013
10221,37.66993,-122.049627,157.7383118,0.0,20.0,0.3135668701343923,4.699574246575343,14.15213698630137,54.61172602739726,3.4606027397260273,2.031123287671233,72.98301369863013
10222,32.992547,-117.09434,232.6162415,45.0,22.5,0.3550178439156697,4.851427945205479,16.44682191780822,62.58323287671232,3.3513150684931508,1.6185205479452054,59.65956164383561
10223,37.107004,-121.648935,101.3553009,45.0,1.0,0.2777930244372175,5.223814246575342,14.12117808219178,35.56638356164383,2.6754520547945204,2.0207671232876714,74.72854794520548
10224,42.45384,-73.254,316.1411133,0.0,34.0,0.2533517299156231,3.725861095890411,7.411205479452055,66.28578082191781,2.2903561643835615,3.4268493150684938,83.03189041095891
10225,38.628371,-121.32702,0.0,0.0,15.0,0.284612279902605,5.142558630136986,16.377726027397262,38.72128767123288,3.1706301369863015,2.320986301369863,61.64657534246575
10227,33.03505,-96.80492,0.0,45.0,1.0,0.1718399608260394,4.576164383561644,18.45841095890411,50.98293150684932,4.469095890410959,2.365068493150685,71.62586301369863
10228,40.529278,-105.372014,0.0,0.0,45.0,0.3693963157746169,4.549128219178082,2.598054794520548,57.085506849315074,3.602931506849315,1.8372876712328765,68.19964383561644
10229,38.840074,-106.148571,0.0,0.0,35.0,0.2797824042015106,4.874715068493151,-0.5369863013698624,50.495315068493156,4.027095890410958,1.4071780821917805,69.53783561643836
10232,33.600354,-117.864766,0.0,45.0,20.0,0.3421415451616524,5.287769589041096,17.08819178082192,40.626465753424654,3.201945205479452,1.9541369863013698,76.27745205479451
10233,33.844716,-117.589099,0.0,0.0,14.0,0.30645178698611,5.287769589041096,16.686246575342466,40.626465753424654,2.763835616438356,1.4382191780821916,55.07038356164383
10234,33.759409,-116.32317,0.0,90.0,5.0,0.3338061167449198,5.727541917808219,17.36649315068493,31.860082191780823,3.3958356164383563,0.5397808219178083,40.8184109589041
10236,38.89119,-78.388429,0.0,0.0,18.4,0.2138664634707668,4.211966849315068,12.644602739726027,61.84515068493152,2.1458630136986305,2.8140821917808214,76.19290410958905
10237,33.097086,-117.1827,0.0,0.0,23.0,0.652120230963204,5.287769589041096,16.44682191780822,40.626465753424654,3.3513150684931508,1.6185205479452054,59.65956164383561
10238,35.60089,-82.93536,0.0,0.0,35.0,0.3083937244868978,4.4765728767123285,13.087479452054795,58.22808219178082,1.977808219178082,4.414493150684931,78.72586301369864
10239,34.261221,-118.31887,0.0,45.0,21.0,0.2817983557505737,5.47066904109589,16.016739726027396,34.041972602739726,3.375232876712329,1.4737534246575341,52.36868493150685
10242,32.918035,-117.08438,0.0,0.0,25.0,0.3361679714407849,4.851427945205479,16.44682191780822,62.58323287671232,3.3513150684931508,1.6185205479452054,59.65956164383561
10244,33.024721,-96.74038,0.0,0.0,27.0,0.2769588505792513,4.576164383561644,18.45841095890411,50.98293150684932,4.469095890410959,2.365068493150685,71.62586301369863
10245,38.753679,-90.535768,159.7158508,0.0,28.0,0.2297167611398123,4.0253019178082186,12.23186301369863,61.020876712328764,3.8065753424657536,3.365835616438356,80.55301369863014
10246,30.309255,-97.899819,269.9761963,0.0,30.0,0.272069684524323,4.794513972602739,19.775260273972602,55.324301369863,4.344246575342466,2.0574520547945205,68.2681095890411
10248,48.759079,-122.43597,64.46842194,0.0,30.0,0.254090614320738,3.525230136986301,9.64041095890411,67.77917808219178,1.8933424657534246,3.1506849315068495,82.14515068493152
10250,33.831636,-116.462459,116.4630356,90.0,30.0,0.3511001097075971,5.727541917808219,17.36649315068493,31.860082191780823,3.3958356164383563,0.5397808219178083,40.8184109589041
10253,39.013062,-84.49419,262.0551758,0.0,27.0,0.2404859688908867,3.9447904109589036,12.589397260273973,63.92641095890411,2.3152876712328765,3.4033972602739726,79.37627397260275
10254,32.744579,-117.132568,105.5882111,0.0,19.0,0.3607872767850619,4.851427945205479,16.60980821917808,62.58323287671232,3.128767123287671,1.37013698630137,64.66843835616439
10255,30.09353,-95.422118,33.26309967,0.0,1.0,0.2418403755550058,4.611769589041096,20.677698630136987,56.510082191780825,3.3409863013698633,2.8197534246575344,76.63106849315068
10256,39.745098,-122.184269,75.39565277,0.0,20.0,0.2882179487582311,5.0787758904109594,17.44512328767123,36.78898630136986,3.3592054794520547,2.6964657534246577,56.978273972602736
10257,39.044509,-76.9133,51.79932022,45.0,34.0,0.1853340218851114,4.093047671232877,13.77405479452055,63.73646575342465,3.893068493150685,2.7712328767123284,75.86482191780821
10258,33.794028,-118.07218,7.182063103,0.0,18.5,0.2995368385599358,4.9168975342465755,16.79323287671233,57.156876712328774,2.8243561643835613,1.90786301369863,62.3435890410959
10259,39.381295,-77.15867,230.50914,45.0,34.0,0.2845978906870905,4.001263561643835,12.55490410958904,64.21465753424657,3.9047123287671233,2.9993972602739727,77.4083287671233
10260,42.640813,-73.7856,63.43816757,45.0,22.5,0.4908635840161742,3.725861095890411,7.9241095890410955,66.28578082191781,2.2405205479452053,3.4387123287671235,83.06019178082192
10261,37.804064,-121.91202,246.7931061,90.0,1.0,0.2265554899981974,5.223814246575342,14.699780821917809,35.56638356164383,3.983095890410959,2.5535890410958904,72.71279452054794
10264,47.68382,-122.30122,72.06368256,0.0,12.9,0.2331505237743652,3.4105328767123293,10.581123287671232,68.24956164383562,1.8562739726027395,2.471205479452055,82.27528767123287
10265,43.016012,-74.04702,299.8157959,0.0,27.0,0.1665352514694808,3.4895520547945207,7.770876712328767,68.99778082191781,2.0563013698630135,3.274082191780822,83.41936986301371
10268,28.295714,-82.61782,15.09505177,45.0,26.0,0.2872581256779589,5.007578904109589,22.787315068493157,52.28926027397261,3.7309589041095883,4.2739452054794524,78.56364383561643
10269,37.533538,-122.24602,1.647629261,45.0,1.0,0.3272251503130489,4.699574246575343,13.787205479452055,54.61172602739726,4.562684931506849,1.9068219178082193,82.40120547945205
10270,35.101727,-106.67238,1511.841919,0.0,1.0,0.3390044212831004,5.406556712328767,13.70572602739726,42.9798904109589,3.4355890410958905,0.7478356164383563,43.485150684931504
10272,32.856447,-117.21143,101.483963,45.0,27.0,0.4162402029188977,4.851427945205479,17.249342465753426,62.58323287671232,3.071561643835616,1.8955616438356164,74.66336986301368
10273,42.915904,-73.70539,44.59004974,0.0,10.0,0.2055261403469041,3.725861095890411,7.770876712328767,66.28578082191781,2.0563013698630135,3.274082191780822,83.41936986301371
10275,34.250459,-119.05317,210.5887756,45.0,15.0,0.3567256205398177,5.354457534246575,15.945726027397258,37.172520547945204,3.195890410958904,1.8000821917808218,55.03945205479452
10277,40.765378,-73.45781,46.95667267,45.0,23.0,0.2317994859599198,4.01976904109589,10.915616438356166,62.187123287671234,3.199287671232877,3.847972602739725,81.34413698630136
10279,33.261748,-117.01027,508.2316284,0.0,16.0,0.3276664823971551,5.287769589041096,15.570931506849316,40.626465753424654,2.5297808219178077,1.3765479452054792,54.9186301369863
10280,33.054671,-96.73506,207.5513306,90.0,32.0,0.257857458555219,4.576164383561644,18.45841095890411,50.98293150684932,4.469095890410959,2.365068493150685,71.62586301369863
10281,32.961014,-117.1251,175.5689545,0.0,33.0,0.3867577081627824,4.851427945205479,16.44682191780822,62.58323287671232,3.3513150684931508,1.6185205479452054,59.65956164383561
10282,33.086868,-96.74504,218.3148651,180.0,30.0,0.3193659851433744,4.576164383561644,18.45841095890411,50.98293150684932,4.469095890410959,2.365068493150685,71.62586301369863
10283,38.95211,-77.02097,59.87371445,0.0,1.0,0.2837160645382288,4.197793698630137,13.77405479452055,61.755589041095895,3.893068493150685,2.7712328767123284,75.86482191780821
10284,39.539556,-105.009739,1715.113281,45.0,18.5,0.2889345092924861,4.717101643835616,8.421369863013698,54.034410958904104,3.6418630136986305,1.3140821917808219,51.22528767123286
10285,47.609222,-122.1155,54.10700989,90.0,18.0,0.1575507031060932,3.4105328767123293,8.417150684931507,68.24956164383562,1.7404931506849315,3.386684931506849,83.24764383561644
10286,37.270543,-122.02305,125.7341232,180.0,1.0,0.2655774247407692,4.699574246575343,14.15213698630137,54.61172602739726,3.4606027397260273,2.031123287671233,72.98301369863013
10287,37.72374,-121.447131,21.59389496,0.0,30.0,0.3400363741534091,5.223814246575342,16.031013698630137,35.56638356164383,3.5481643835616437,1.5523013698630135,62.417671232876714
10289,42.45644,-83.66673,274.92453,0.0,18.4,0.2068980485634337,3.627827123287671,8.479178082191781,69.96172602739726,4.772986301369863,2.7555616438356165,81.30271232876711
10291,32.899996,-117.20722,103.3576813,180.0,26.0,0.3007925795067176,4.851427945205479,17.249342465753426,62.58323287671232,3.071561643835616,1.8955616438356164,74.66336986301368
10292,37.350091,-122.03602,53.89973831,90.0,11.0,0.2763986201093393,4.699574246575343,14.15213698630137,54.61172602739726,3.4606027397260273,2.031123287671233,72.98301369863013
10295,37.951672,-122.07317,15.62925816,45.0,15.0,0.4077642040845194,4.699574246575343,14.699780821917809,54.61172602739726,3.983095890410959,2.5535890410958904,72.71279452054794
10297,42.482755,-71.313578,38.56748199,0.0,30.0,0.1955915275886789,3.817758630136986,9.274849315068495,62.30068493150685,2.5887945205479452,3.8033972602739734,80.83
10300,47.71828,-122.19702,53.8787384,45.0,1.0,0.1771933491820359,3.4105328767123293,10.581123287671232,68.24956164383562,1.8562739726027395,2.471205479452055,82.27528767123287
10301,37.720931,-122.44241,50.7702179,180.0,35.0,0.2528868359965854,4.699574246575343,13.787205479452055,54.61172602739726,4.562684931506849,1.9068219178082193,82.40120547945205
10302,37.451688,-122.18385,23.15234184,45.0,21.0,0.2704047136840489,4.699574246575343,14.15213698630137,54.61172602739726,3.4606027397260273,2.031123287671233,72.98301369863013
10303,40.853343,-73.20777,23.82232475,0.0,21.0,0.3083462976617069,4.01976904109589,11.520164383561642,62.187123287671234,4.158109589041096,3.888630136986301,80.77298630136985
10304,32.960438,-117.166814,109.9640884,90.0,18.0,0.3341341570643223,4.851427945205479,16.44682191780822,62.58323287671232,3.3513150684931508,1.6185205479452054,59.65956164383561
10305,37.658898,-121.87149,112.1553192,0.0,1.0,0.2952086025733795,5.223814246575342,14.15213698630137,35.56638356164383,3.4606027397260273,2.031123287671233,72.98301369863013
10306,30.284511,-81.47043,8.769668579,0.0,26.8,0.3326771999566941,4.782126575342466,22.283863013698628,59.57364383561643,4.661643835616438,2.9676438356164385,79.52032876712329
10307,40.728901,-74.26821,64.63539124,0.0,20.0,0.265686475263636,3.9429153424657533,11.685342465753424,63.853945205479455,3.088164383561644,3.7403561643835617,80.58397260273973
10308,32.946776,-117.21918,60.7910614,0.0,22.5,0.2730715056156479,4.851427945205479,17.249342465753426,62.58323287671232,3.071561643835616,1.8955616438356164,74.66336986301368
10309,37.527237,-121.9679,13.51549625,45.0,1.0,0.316928250158283,5.223814246575342,14.15213698630137,35.56638356164383,3.4606027397260273,2.031123287671233,72.98301369863013
10311,39.177383,-120.14607,1960.821899,45.0,25.0,0.3013464990293301,4.945910136986301,7.7064657534246574,44.03654794520548,2.9215068493150684,2.3135342465753426,60.245397260273975
10312,42.48281,-71.313578,38.71563721,0.0,31.0,0.2509065754455329,3.817758630136986,9.274849315068495,62.30068493150685,2.5887945205479452,3.8033972602739734,80.83
10314,38.931312,-76.65248,41.55630112,90.0,35.0,0.1030881599967975,4.335662465753425,13.77405479452055,60.88734246575343,3.893068493150685,2.7712328767123284,75.86482191780821
10315,32.866313,-116.965089,159.6876221,0.0,30.0,0.3199969343712905,5.70318,16.44682191780822,34.83454794520548,3.3513150684931508,1.6185205479452054,59.65956164383561
10316,33.115157,-117.298608,79.16869354,45.0,18.0,0.4268651783024246,5.287769589041096,17.249342465753426,40.626465753424654,3.071561643835616,1.8955616438356164,74.66336986301368
10318,30.608471,-90.92758,23.25873947,0.0,30.5,0.2889803791443467,4.60494191780822,20.060328767123288,57.07709589041096,2.0114520547945207,4.115698630136986,80.99232876712328
10319,38.808884,-90.85922,198.1597137,45.0,26.5,0.2176796242068449,4.0253019178082186,12.23186301369863,61.020876712328764,3.8065753424657536,3.365835616438356,80.55301369863014
10322,38.524066,-90.2895,160.2131348,0.0,33.69,0.2766148393734646,4.0253019178082186,12.736164383561645,61.020876712328764,3.7312054794520546,3.531643835616438,80.8916712328767
10325,35.474913,-120.676,298.7670593,180.0,1.0,0.3973922311057741,5.411769041095891,15.581369863013698,34.700931506849315,3.39213698630137,1.5023287671232877,65.01767123287671
10326,41.086894,-111.9271,1447.435303,0.0,30.0,0.3042873710522368,4.6424030136986305,7.839698630136987,53.387643835616444,2.490657534246575,1.6587123287671235,61.64734246575342
10327,28.543025,-81.184531,22.75267982,45.0,28.0,0.2322177303539119,4.870110684931507,23.030958904109593,50.147698630136986,3.603397260273973,3.8989315068493156,77.77654794520548
10328,33.062547,-117.243477,57.66820145,45.0,33.7,0.308078530110311,5.287769589041096,17.249342465753426,40.626465753424654,3.071561643835616,1.8955616438356164,74.66336986301368
10330,42.410783,-71.142445,9.627490997,45.0,1.0,0.2062516635993217,3.817758630136986,9.274849315068495,62.30068493150685,2.5887945205479452,3.8033972602739734,80.83
10331,38.913961,-77.07179,55.01865387,45.0,16.0,0.1838447247232288,4.197793698630137,13.77405479452055,61.755589041095895,3.893068493150685,2.7712328767123284,75.86482191780821
10332,44.509744,-72.995228,192.5014343,0.0,40.0,0.2028133333512058,3.518322739726028,6.099534246575343,69.35361643835617,2.684712328767123,3.014739726027397,82.21372602739727
10334,42.646942,-71.1513,19.25185776,45.0,1.0,0.2030178845350471,3.817758630136986,9.274849315068495,62.30068493150685,2.5887945205479452,3.8033972602739734,80.83
10336,34.292898,-118.87134,222.0813599,0.0,26.0,0.2428066878966823,5.47066904109589,15.945726027397258,34.041972602739726,3.195890410958904,1.8000821917808218,55.03945205479452
10337,31.766355,-106.29828,1218.856934,45.0,1.0,0.3859291341098392,5.790869315068493,17.633753424657534,40.05583561643835,4.051835616438356,0.5991232876712329,40.93572602739726
10338,33.122029,-117.15605,290.0811462,45.0,26.0,0.3442718353948085,5.287769589041096,16.44682191780822,40.626465753424654,3.3513150684931508,1.6185205479452054,59.65956164383561
10340,42.092006,-71.54474,109.1096115,45.0,1.0,0.2213647099190227,3.817758630136986,9.780191780821918,62.30068493150685,2.548328767123288,3.9,81.31402739726028
10341,33.975263,-118.35558,45.67590714,0.0,24.0,0.3630654508492527,4.9168975342465755,16.79323287671233,57.156876712328774,2.8243561643835613,1.90786301369863,62.3435890410959
10344,37.779377,-120.796405,71.87200165,0.0,18.0,0.3354069379360824,5.2654238356164385,15.651369863013699,36.76619178082192,2.630794520547945,2.386328767123288,57.17183561643836
10345,21.3307,-157.85913,72.22589111,0.0,0.0,0.3666532570910928,5.810266301369863,25.091534246575343,50.59569863013699,5.834876712328767,2.6516712328767125,75.95090410958905
10346,37.932123,-121.70381,24.3245945,0.0,20.0,0.3250168182749229,5.223814246575342,14.699780821917809,35.56638356164383,3.983095890410959,2.5535890410958904,72.71279452054794
10347,41.725195,-72.83032,80.49641418,0.0,37.0,0.2055174620868324,3.9145972602739727,9.838630136986302,62.96049315068494,2.284082191780822,3.654493150684931,80.75175342465754
10348,38.941594,-76.96369,22.63603592,0.0,1.0,0.1678270756678651,4.335662465753425,13.77405479452055,60.88734246575343,3.893068493150685,2.7712328767123284,75.86482191780821
10349,33.628273,-117.631338,277.8401794,0.0,18.5,0.242775874902025,5.287769589041096,17.149671232876713,40.626465753424654,2.8942191780821913,1.522958904109589,66.39002739726027
10351,36.9707,-121.99086,14.86623669,90.0,18.5,0.2471833421412664,5.169695068493151,14.12117808219178,40.154739726027394,2.6754520547945204,2.0207671232876714,74.72854794520548
10352,33.900378,-117.857657,105.0033112,0.0,18.43,0.3300871170764138,5.287769589041096,16.79323287671233,40.626465753424654,2.8243561643835613,1.90786301369863,62.3435890410959
10355,43.972505,-70.12291,43.96466446,45.0,30.0,0.2807234194149275,3.7849561643835616,7.002027397260274,61.697671232876715,2.4332054794520546,3.8364657534246573,83.95679452054796
10356,33.035844,-116.8513,467.0750732,0.0,26.0,0.3003094153705721,5.727541917808219,16.44682191780822,31.860082191780823,3.3513150684931508,1.6185205479452054,59.65956164383561
10357,32.8595,-116.963952,125.4792709,0.0,18.0,0.3875508233426763,5.70318,16.44682191780822,34.83454794520548,3.3513150684931508,1.6185205479452054,59.65956164383561
10358,45.579597,-122.71137,44.41763306,0.0,43.0,0.1912123104513796,3.6692235616438356,10.248082191780822,64.0261095890411,2.214821917808219,2.8615616438356164,80.534
10360,33.096906,-117.225168,165.1265106,45.0,18.0,0.3585902943427906,5.287769589041096,17.249342465753426,40.626465753424654,3.071561643835616,1.8955616438356164,74.66336986301368
10361,37.41159,-119.849546,584.0562744,45.0,38.0,0.3680354070786423,5.145488767123288,14.906602739726027,38.58605479452055,2.5055616438356165,2.494821917808219,53.72309589041096
10363,42.880837,-71.18252,91.41226959,0.0,42.0,0.2434571062032382,3.817758630136986,8.294876712328767,62.30068493150685,2.2911232876712333,3.412986301369863,81.39857534246575
10364,33.611272,-117.66681,161.0991974,45.0,15.0,0.2755974877756132,5.287769589041096,17.149671232876713,40.626465753424654,2.8942191780821913,1.522958904109589,66.39002739726027
10365,33.615462,-117.64093,213.5056458,90.0,30.0,0.2755275464750653,5.287769589041096,17.149671232876713,40.626465753424654,2.8942191780821913,1.522958904109589,66.39002739726027
10366,37.39324,-121.96066,6.409792423,90.0,23.0,0.3175502870281413,5.223814246575342,14.15213698630137,35.56638356164383,3.4606027397260273,2.031123287671233,72.98301369863013
10369,43.080399,-73.77038,95.4152832,45.0,40.0,0.21604284805804,3.670698904109589,7.770876712328767,66.46504109589041,2.0563013698630135,3.274082191780822,83.41936986301371
10370,20.865115,-156.33158,371.39505,0.0,30.0,0.2666380693484831,5.911895342465754,24.19871232876712,43.20967123287671,6.093068493150685,1.7340547945205482,79.25101369863013
10371,37.299474,-121.75446,165.5743561,45.0,19.0,0.3141729693948582,5.223814246575342,14.15213698630137,35.56638356164383,3.4606027397260273,2.031123287671233,72.98301369863013
10372,39.020359,-77.0115,103.0412292,45.0,1.0,0.2307526060575824,4.001263561643835,13.77405479452055,64.21465753424657,3.893068493150685,2.7712328767123284,75.86482191780821
10373,42.169751,-122.61772,614.6245117,0.0,23.0,0.2765460946488997,4.561614246575342,8.80380821917808,49.8458904109589,1.985068493150685,1.992876712328767,70.648
10374,32.973645,-117.03701,162.7724609,45.0,27.0,0.4462115431769892,4.851427945205479,16.44682191780822,62.58323287671232,3.3513150684931508,1.6185205479452054,59.65956164383561
10375,42.496679,-71.27504,43.24970627,0.0,1.0,0.2473671518416346,3.817758630136986,9.274849315068495,62.30068493150685,2.5887945205479452,3.8033972602739734,80.83
10376,32.945021,-117.13526,121.3897934,45.0,23.0,0.3877327515556407,4.851427945205479,16.44682191780822,62.58323287671232,3.3513150684931508,1.6185205479452054,59.65956164383561
10377,40.697907,-82.464016,426.6678467,0.0,18.4,0.2530491002235878,3.843227671232876,10.44454794520548,67.06939726027397,3.4942739726027394,2.9213424657534244,80.72887671232877
10378,40.6949,-73.65394,17.51904106,0.0,30.0,0.2168127972318965,4.01976904109589,12.231835616438357,62.187123287671234,5.282657534246575,4.734027397260274,81.48610958904109
10379,43.026284,-78.69304,180.9289093,45.0,33.0,0.3308823271070008,3.478576438356164,8.75586301369863,75.99698630136987,3.73131506849315,2.765205479452055,80.54838356164385
10380,40.38584,-111.73333,1497.346802,0.0,1.0,0.3282840006698997,4.683581369863013,8.539698630136987,50.73789041095891,2.8343835616438353,1.7781369863013698,59.497643835616444
10383,37.380207,-122.08787,37.39385223,45.0,10.0,0.2356046593049458,4.699574246575343,14.15213698630137,54.61172602739726,3.4606027397260273,2.031123287671233,72.98301369863013
10384,34.231754,-119.05258,44.74777222,135.0,14.0,0.284013425654933,5.354457534246575,16.89786301369863,37.172520547945204,3.1724931506849314,2.7515616438356165,69.89361643835618
10385,34.265003,-118.77177,244.1563416,180.0,23.0,0.6419856747865879,5.47066904109589,15.945726027397258,34.041972602739726,3.195890410958904,1.8000821917808218,55.03945205479452
10386,36.182407,-94.1082,406.3269348,0.0,4.76,0.2318975742537499,4.310256164383562,14.158849315068494,56.26873972602739,2.5380273972602745,4.497123287671233,81.3323287671233
10387,42.836245,-71.16246,79.10372162,45.0,37.0,0.2514026455102501,3.817758630136986,8.294876712328767,62.30068493150685,2.2911232876712333,3.412986301369863,81.39857534246575
10388,42.196065,-71.43797,76.3049469,45.0,42.0,0.2589217676136499,3.817758630136986,9.780191780821918,62.30068493150685,2.548328767123288,3.9,81.31402739726028
10394,34.447959,-117.19222,923.5661621,90.0,22.6,0.3621199068289839,5.673676164383561,15.382246575342464,29.23523287671233,3.4704657534246577,1.1255342465753426,48.800958904109585
10395,40.637152,-74.37493,43.60865402,45.0,27.0,0.2023342754765204,3.9429153424657533,11.685342465753424,63.853945205479455,3.088164383561644,3.7403561643835617,80.58397260273973
10396,45.108581,-93.33988,263.0507202,45.0,22.6,0.2277388437724667,3.660615616438356,5.4005753424657525,63.72260273972603,3.9764383561643837,3.0270136986301375,83.50369863013698
10397,32.84681,-116.98983,101.5931168,0.0,1.0,0.3590251228285437,5.70318,16.44682191780822,34.83454794520548,3.3513150684931508,1.6185205479452054,59.65956164383561
10398,30.340111,-97.98869,265.4246216,45.0,30.3,0.2590649336123672,4.794513972602739,19.775260273972602,55.324301369863,4.344246575342466,2.0574520547945205,68.2681095890411
10400,38.999759,-77.10185,92.503685,45.0,9.5,0.1424971248168076,4.197793698630137,13.77405479452055,61.755589041095895,3.893068493150685,2.7712328767123284,75.86482191780821
10405,41.499202,-81.55434,301.6975403,90.0,40.0,0.1905984297867247,3.58224794520548,9.875479452054794,76.34049315068494,3.0412602739726027,2.904849315068493,80.50219178082192
10411,33.562698,-117.69941,110.2840042,45.0,19.0,0.3406562138898223,5.287769589041096,17.149671232876713,40.626465753424654,2.8942191780821913,1.522958904109589,66.39002739726027
10412,33.594521,-117.254781,393.4776306,0.0,17.0,0.3968013913193704,5.287769589041096,17.149671232876713,40.626465753424654,2.8942191780821913,1.522958904109589,66.39002739726027
10414,35.834919,-120.98093,326.0670166,135.0,20.0,0.3936050236761006,5.411769041095891,15.20545205479452,34.700931506849315,3.314301369863014,1.7132602739726028,66.29772602739726
10415,33.601629,-117.639943,208.2307587,0.0,22.0,0.3418802351341796,5.287769589041096,17.149671232876713,40.626465753424654,2.8942191780821913,1.522958904109589,66.39002739726027
10416,32.949203,-117.110144,162.4620819,45.0,34.0,0.3536080546282306,4.851427945205479,16.44682191780822,62.58323287671232,3.3513150684931508,1.6185205479452054,59.65956164383561
10417,42.322524,-71.485813,89.1847229,45.0,25.0,0.2558919324528623,3.817758630136986,9.274849315068495,62.30068493150685,2.5887945205479452,3.8033972602739734,80.83
10418,33.102384,-117.185253,294.6968384,0.0,22.0,0.3395215254397147,5.287769589041096,16.44682191780822,40.626465753424654,3.3513150684931508,1.6185205479452054,59.65956164383561
10419,42.805194,-71.29878,66.7144928,45.0,40.0,0.2639970372805267,3.817758630136986,8.294876712328767,62.30068493150685,2.2911232876712333,3.412986301369863,81.39857534246575
10420,37.257643,-121.89072,57.04691315,0.0,22.0,0.3080268684558754,5.223814246575342,14.15213698630137,35.56638356164383,3.4606027397260273,2.031123287671233,72.98301369863013
10428,32.762956,-116.990114,221.3686066,0.0,23.0,0.3776565873845509,5.70318,16.44682191780822,34.83454794520548,3.3513150684931508,1.6185205479452054,59.65956164383561
10429,35.643545,-78.83486,136.568985,45.0,1.0,0.1774404412167225,4.5320701369863015,16.792493150684933,56.06742465753425,3.063890410958904,3.147013698630137,77.46816438356164
10431,33.181543,-117.11136,284.0408936,0.0,1.0,0.3384774450206697,5.287769589041096,16.44682191780822,40.626465753424654,3.3513150684931508,1.6185205479452054,59.65956164383561
10433,38.622168,-120.849562,557.5874023,0.0,22.62,0.2986097585979466,5.065997808219178,13.253671232876712,43.419342465753424,2.7138356164383564,3.063780821917808,58.8054794520548
10434,33.071419,-117.248968,57.95639038,0.0,22.0,0.3185708199743421,5.287769589041096,17.249342465753426,40.626465753424654,3.071561643835616,1.8955616438356164,74.66336986301368
10435,37.562218,-121.99433,18.64838982,90.0,18.5,0.2867440953943076,5.223814246575342,14.15213698630137,35.56638356164383,3.4606027397260273,2.031123287671233,72.98301369863013
10436,33.714889,-117.7633,62.85818863,45.0,1.0,0.3229753708135187,5.287769589041096,17.149671232876713,40.626465753424654,2.8942191780821913,1.522958904109589,66.39002739726027
10439,37.43,-122.11,2.335531473,45.0,20.0,0.3029950393543389,4.699574246575343,14.15213698630137,54.61172602739726,3.4606027397260273,2.031123287671233,72.98301369863013
10440,37.70719,-122.06153,102.2080688,0.0,1.0,0.3123110925567524,4.699574246575343,14.15213698630137,54.61172602739726,3.4606027397260273,2.031123287671233,72.98301369863013
10442,33.99605,-84.47464,326.074707,0.0,27.0,0.2561336786285174,4.617303287671233,17.255643835616436,56.41227397260274,2.5432328767123287,3.4957260273972603,74.66189041095889
10443,42.644953,-70.963074,20.3956089,45.0,32.0,0.1552567309132434,3.849809863013699,9.274849315068495,60.489260273972604,2.5887945205479452,3.8033972602739734,80.83
10444,40.357034,-76.13741,126.5065384,0.0,40.0,0.2633682023801152,3.873484109589041,10.765972602739726,66.07328767123288,2.2252876712328766,3.382958904109589,80.01394520547944
10448,36.687543,-76.22905,6.747202396,45.0,20.13,0.2819176531260083,4.473315616438356,16.834054794520547,57.44158904109589,4.444739726027397,3.2262465753424654,78.33356164383562
10449,32.873849,-116.90477,129.0788422,0.0,23.0,0.3755349520147844,5.70318,16.44682191780822,34.83454794520548,3.3513150684931508,1.6185205479452054,59.65956164383561
10450,34.211171,-118.19776,439.745575,135.0,14.0,0.2867114130475213,5.47066904109589,16.79323287671233,34.041972602739726,2.8243561643835613,1.90786301369863,62.3435890410959
10451,40.99904,-74.03291,15.31367016,45.0,1.0,0.2312739798485014,3.9429153424657533,10.915616438356166,63.853945205479455,3.199287671232877,3.847972602739725,81.34413698630136
10452,32.976054,-96.696818,191.2928009,0.0,4.0,0.3551350114257296,4.64795095890411,18.45841095890411,53.81619178082191,4.469095890410959,2.365068493150685,71.62586301369863
10456,33.568617,-117.25264,375.4751892,45.0,22.6,0.3554441674735963,5.287769589041096,17.149671232876713,40.626465753424654,2.8942191780821913,1.522958904109589,66.39002739726027
10457,39.508177,-76.18066,24.60296631,45.0,1.0,0.2677783427054295,4.093047671232877,12.99904109589041,63.73646575342465,3.4966027397260273,2.970356164383561,77.22947945205479
10458,40.604252,-74.44612,24.44393158,90.0,25.0,0.2108864271445481,3.9429153424657533,11.685342465753424,63.853945205479455,3.088164383561644,3.7403561643835617,80.58397260273973
10460,43.289787,-77.79548,87.41612244,0.0,1.0,0.2540745183366577,3.4676928767123285,8.651178082191779,83.18594520547946,5.776876712328768,2.54586301369863,81.02383561643835
