system_id,latitude,longitude,elevation_m,azimuth,tilt,dc_capacity_kW,mean_power_generation_kW,performance_ratio
10919,37.992124,-121.71328,7.643465996,225.0,22.0,8.4,2.5206468522014496,0.30007700621445826
10920,33.807761,-116.46473,107.2034454,180.0,25.0,6.7,2.6643163978500097,0.3976591638582104
10921,36.753177,-119.69703,99.6831665,180.0,18.4,7.8,1.888559912277188,0.24212306567656255
10929,33.828766,-118.31367,19.76005173,270.0,20.0,7.15,2.4313733102238424,0.3400522112201178
10932,37.904173,-121.591426,1.663255811,180.0,22.0,4.64,1.572911473328931,0.33898954166571793
10936,39.849474,-86.20448,231.8958282,135.0,30.0,8.235,1.4093298264149465,0.1711390196010864
10937,38.481674,-89.79432,128.6225281,225.0,38.0,17.4,4.77065823273216,0.2741757605018483
10946,32.638654,-117.06686,38.25269318,180.0,15.0,8.875,2.5240694299338178,0.2844021892883175
10947,38.743811,-121.19013,100.4325027,315.0,1.0,6.93,1.4187330766409292,0.20472338768267379
10952,41.893624,-87.969483,207.8708038,180.0,15.0,5.46,1.261609248795877,0.23106396498092985
10954,39.453833,-104.885409,1991.817749,225.0,23.0,9.81,2.3144743209927574,0.23593010407673368
10956,33.786805,-84.437,294.3322144,135.0,20.0,5.695,1.2606541275387626,0.22136156760996709
10960,28.233671,-82.45463,24.39520645,225.0,27.0,7.8,2.707287542811066,0.34708814651423925
10961,30.501272,-97.83087,287.877655,180.0,24.5,5.559,1.4224000369496625,0.25587336516453724
10965,42.682965,-70.84007,9.023736,180.0,1.0,9.92,2.1581136184275524,0.21755177605116457
10975,34.050764,-117.25327,348.822876,180.0,24.0,5.525,1.366135241219523,0.2472642970533073
10977,43.824885,-70.75038,164.6963043,270.0,21.0,15.08,5.716118172066443,0.37905292918212485
10979,37.865026,-122.2859,24.01389885,270.0,19.0,3.72,1.3640852665247203,0.3666895877754624
10980,29.681426,-82.41502,65.92708588,180.0,20.0,20.805,5.72494044790165,0.2751713745686926
10982,28.076744,-82.76116,15.63630867,225.0,1.0,11.6,3.3849974417867026,0.29181012429195713
10986,37.75838,-122.48478,78.10027313,180.0,1.0,5.94,2.100122975410887,0.35355605646647925
10991,43.571132,-116.365387,811.5775146,180.0,1.0,6.51,1.6974716367132292,0.26074833129235475
10992,43.735335,-72.29086,232.2063904,225.0,30.0,10.64,2.4372605946764296,0.2290658453643261
10996,32.979561,-117.069939,195.8531494,135.0,18.0,5.015,1.3778655567255877,0.27474886475086496
10998,40.561598,-111.96088,1394.142578,135.0,1.0,12.54,3.7837201638370646,0.30173207048142464
11000,32.794449,-117.07221,107.9978714,270.0,1.0,5.886,2.0347411744938517,0.3456916708280414
11002,41.001695,-74.10239,38.00658798,135.0,1.0,10.2,1.8283854488310325,0.17925347537559144
11005,39.119917,-77.77328,170.5119019,180.0,33.0,13.2,3.7769640074229365,0.28613363692598004
11009,45.186232,-93.29635,267.7267761,180.0,33.0,20.16,4.458080126598228,0.22113492691459463
11010,42.151526,-71.42315,68.2845993,180.0,1.0,10.23,2.542038752663932,0.24848863662404025
11012,39.00035,-77.379178,94.49714661,180.0,1.0,9.1,2.228961235939733,0.24494079515821243
11014,30.195424,-85.66458,10.84387398,0.0,33.0,13.725,3.8137644400431148,0.2778699045568754
11019,44.485577,-73.221464,63.53614044,180.0,30.0,5.22,1.5739309780083168,0.30151934444603773
11020,39.902851,-74.16037,17.7617569,180.0,16.0,7.25,2.143584966888394,0.29566689198460605
11021,46.297139,-119.35457,177.7925568,225.0,20.0,12.0,3.45212870317594,0.2876773919313283
11023,35.178543,-80.85375,204.6776886,180.0,1.0,7.8,1.798468113903168,0.23057283511579077
11025,37.986418,-79.503338,453.5697021,180.0,32.0,14.04,3.243457980361961,0.23101552566680636
11030,33.329994,-117.176283,0.0,135.0,25.0,5.28,2.044455598117223,0.38720749964341344
11031,34.538622,-117.17729,0.0,135.0,1.0,11.6,4.096524340572929,0.3531486500493904
11032,37.74873,-122.41545,0.0,180.0,25.0,4.2,1.3963229562070727,0.3324578467159697
11033,41.629413,-71.18724,0.0,135.0,26.0,8.125,2.358799425516306,0.2903137754481607
11034,37.998912,-122.11501,0.0,180.0,1.0,4.27,1.3033234823345787,0.3052279818113768
11035,41.140896,-73.35178,0.0,180.0,26.0,12.395,3.2446526046607844,0.26177108549098704
11037,37.722279,-122.15702,0.0,135.0,17.0,8.05,2.2082582590574034,0.27431779615619917
11038,39.125776,-76.51863,0.0,0.0,1.0,19.5,3.8358982970801967,0.19671273318359983
11039,42.370837,-83.4856,0.0,180.0,30.0,5.015,1.4431685345343275,0.2877703957197064
11041,29.412338,-98.70484,0.0,180.0,21.0,9.0,2.5767216319094315,0.2863024035454924
11043,38.697238,-121.80944,0.0,90.0,1.0,5.795,1.557798902609952,0.2688177571371789
11050,37.244426,-121.83246,0.0,180.0,18.43,3.685,1.3295399323797714,0.3607978106865051
11051,39.595115,-104.7485,0.0,0.0,1.0,7.83,3.0716881836975154,0.3922973414683928
11052,39.774341,-105.10036,0.0,225.0,10.0,9.72,2.1762467729467394,0.22389370092044641
11053,41.854953,-91.599775,0.0,180.0,28.0,13.6,3.843322985454975,0.2825972783422776
11061,38.74785,-90.30258,0.0,180.0,1.0,13.02,3.0122938674722817,0.231358975996335
11062,32.944359,-117.125658,0.0,225.0,23.0,6.03,1.8704192653246694,0.31018561614007784
11063,47.808816,-122.28394,0.0,180.0,1.0,9.15,1.8668889673495452,0.20403158113109784
11064,33.022051,-96.43601,0.0,180.0,15.0,11.025,2.927857687716503,0.26556532314888914
11065,40.338552,-111.7162,0.0,180.0,1.0,12.95,3.6656757396411237,0.2830637636788513
11070,34.277681,-118.661539,0.0,135.0,1.0,7.59,2.3874875580876083,0.3145569905253766
11072,42.220447,-71.53418,0.0,270.0,0.0,10.23,2.5760370634761727,0.251812029665315
11075,40.335398,-104.91477,0.0,90.0,1.0,4.02,1.188098421868654,0.29554687111160555
11077,39.853813,-74.938535,0.0,135.0,32.0,9.57,2.0285566597235034,0.21197039286556985
11080,42.409445,-88.17822,0.0,0.0,1.0,13.2,2.7786057880495916,0.21050043848860545
11081,34.789884,-82.56459,0.0,225.0,35.0,12.6,3.2487513028798505,0.2578374049904643
11082,37.405699,-119.56754,0.0,180.0,27.0,14.08,3.7405825513428907,0.2656663743851485
11086,44.388556,-73.22318,47.15219498,270.0,35.0,16.2,3.009538215898364,0.18577396394434348
11088,27.847802,-82.31799,17.78811455,180.0,14.0,16.425,5.427882876157246,0.33046471087715346
11090,35.920341,-78.741822,160.6242828,90.0,34.0,10.08,2.3774003666145895,0.2358532109736696
11092,39.380857,-104.89947,1956.115112,180.0,21.0,7.2,2.567727172455466,0.35662877395214804
11095,40.050109,-85.99815,238.2736664,180.0,30.0,16.5,4.15084372365145,0.2515662862819061
11097,28.094144,-81.48395,32.10251236,180.0,1.0,6.0,2.1300738914735655,0.35501231524559423
11098,37.728417,-121.42399,23.71044159,270.0,22.0,4.8,2.3290888009367405,0.4852268335284876
11103,33.957957,-117.24833,521.7298584,180.0,22.0,6.6,2.365027079170827,0.3583374362380041
11106,37.899882,-122.171089,282.1653748,135.0,12.0,7.0,1.7301049015566463,0.2471578430795209
11107,29.735832,-82.39008,57.46416855,135.0,25.0,6.54,1.6165150936442978,0.2471735617193116
11108,42.664042,-71.163842,46.13029861,135.0,20.0,10.72,2.663569299751594,0.24846728542458899
11111,39.741385,-74.99035,49.87175369,180.0,35.0,7.68,1.952742154829305,0.25426330141006576
11112,43.480704,-70.45871,37.5055542,225.0,1.0,10.89,2.5613335669250583,0.23520051119605676
11113,34.114558,-118.19233,201.4619904,180.0,13.0,6.93,2.305117988481695,0.3326288583667669
11114,37.612173,-89.17587,217.138855,180.0,30.0,8.99,1.966240295260247,0.21871415965075047
11119,32.77518,-116.935789,205.7167816,225.0,18.4,4.64,2.7925930860696453,0.601851958204665
11120,42.399546,-71.12165,16.62836838,90.0,1.0,8.4,2.191239853955883,0.2608618873757003
11121,42.223482,-83.63316,231.5009155,180.0,38.0,31.5,7.782153845688536,0.2470525030377313
11122,35.927901,-114.972061,735.1297607,0.0,1.0,7.92,2.8517586249476947,0.3600705334529918
11125,36.865587,-119.75917,114.619133,180.0,1.0,8.32,1.975603518471877,0.2374523459701775
11126,33.91355,-117.46052,229.0709991,90.0,1.0,9.9,1.8446307700586462,0.18632634040996426
11127,42.380562,-71.62665,92.37439728,180.0,22.0,7.35,1.4399382066784425,0.1959099600923051
11130,47.57487,-122.39392,95.78107452,180.0,1.0,9.49,2.0490626360742894,0.2159180859930758
11131,42.423882,-71.51086,63.25919724,180.0,37.0,11.52,2.0928070122389686,0.18166727536796604
11135,44.915413,-93.48443,289.8036194,180.0,41.0,9.66,2.0553173240025244,0.21276576853028203
11138,39.349642,-77.221369,191.4464264,180.0,23.0,9.69,3.16544787171014,0.32667160698763054
11154,33.479868,-111.6935,456.3597717,180.0,18.0,7.2,2.520612771759134,0.35008510718876856
11159,38.484843,-84.61017,289.4132996,180.0,30.0,7.92,2.2704542766959834,0.2866735197848464
11162,34.063645,-117.89743,148.1028137,225.0,1.0,13.2,4.1346011084976375,0.3132273567043665
11166,38.778243,-77.18562,80.17028809,180.0,23.0,9.315,2.7599076071472353,0.2962863775788766
11174,40.749224,-96.64566,381.9703369,180.0,32.0,4.96,1.0803399010528643,0.21781046392194844
11177,38.874979,-77.11455,81.4278183,180.0,10.0,6.468,1.5419636911469579,0.2383988390765241
11182,35.921662,-78.45805,132.3275299,180.0,1.0,12.16,2.861353019100752,0.23530863643920658
11187,43.497685,-112.07391,1440.546631,180.0,2.0,17.75,4.715225774741294,0.26564652252063625
11188,26.246151,-98.229157,35.92782974,180.0,21.0,9.81,2.5534101945546794,0.26028646223798974
11189,32.292078,-110.84384,885.7758179,180.0,23.0,10.15,2.7206080578377154,0.26804020274263207
11191,40.695865,-73.809298,13.62664223,135.0,23.0,5.61,1.4019701619223324,0.24990555470986314
11194,40.953126,-74.03379,23.11308861,225.0,27.0,5.6,1.2502145222659877,0.22325259326178354
11195,33.657722,-112.17825,389.8482971,270.0,33.0,15.925,5.291087339064404,0.33225038235883225
11200,38.931479,-77.40085,114.9908066,180.0,27.0,4.9,1.0893459528757685,0.2223155005868915
11207,37.816876,-121.28541,4.032899857,180.0,1.0,4.56,2.415681591481316,0.5297547349739729
11208,42.64857,-71.503392,72.65623474,180.0,1.0,12.6,1.9600479819104137,0.15555936364368364
11209,41.84036,-89.31176,238.0054016,180.0,44.0,12.76,3.6851354394157285,0.28880371782254927
11210,28.308979,-81.37594,26.50663757,135.0,1.0,15.3,4.453960834751367,0.291108551290939
11216,33.45053,-79.59233,10.18576145,180.0,30.0,3.6,1.0119576680888815,0.2810993522469115
11217,41.945681,-87.7048,180.14151,180.0,35.0,6.27,1.3802172324286093,0.22013034010025667
11220,26.246103,-98.228889,35.97434998,180.0,21.0,8.829,2.3238903086982394,0.2632110441384346
11225,42.3697,-71.30259,66.84721375,135.0,30.0,14.49,2.617770365609721,0.18066048071840723
11229,34.558425,-112.527871,1811.194214,180.0,15.0,9.38,3.5293474780149787,0.3762630573576736
11230,39.138978,-77.54519,79.80809021,180.0,34.0,7.75,2.5732902932160195,0.33203745718916383
11234,26.150863,-80.27284,2.259013653,180.0,1.0,11.05,2.0225534530229607,0.1830365115857883
11236,32.727008,-117.115101,54.31557465,270.0,9.0,7.035,2.3423289988644163,0.332953660108659
11252,28.01514,-80.53518,2.308630466,180.0,20.0,36.9,4.742031459235502,0.1285103376486586
11257,40.6789,-74.57039,78.6195755,225.0,27.0,14.625,2.961618955785437,0.20250386022464528
11264,36.358928,-119.24027,0.0,135.0,1.0,9.38,2.467941010848861,0.26310671757450543
11265,37.281402,-122.003481,0.0,180.0,19.0,4.095,1.3043465415037967,0.31852174395697114
11270,40.963959,-74.61414,0.0,135.0,30.0,12.21,2.5233587381205465,0.20666328731536004
11288,39.912421,-105.3744,2531.53833,135.0,18.0,11.4,3.667373140158169,0.3216993982594885
11290,37.942615,-121.732799,35.00062561,180.0,30.0,8.45,1.9056061922432637,0.225515525709262
11293,41.086069,-112.06279,1303.181274,180.0,20.0,9.024,3.140087922110837,0.3479707360495165
11319,33.746953,-112.328169,427.4075012,180.0,25.0,10.065,2.699622050898457,0.2682187830003435
11324,43.143143,-71.676598,146.0596161,180.0,36.0,16.64,4.424052439020061,0.2658685359988017
11463,32.385588,-111.05582,741.5146484,225.0,18.0,10.2,3.086962217256592,0.30264335463299924
11465,39.720955,-121.81888,0.0,180.0,1.0,3.77,1.642325126106219,0.43563000692472653
11466,37.932123,-121.70381,0.0,135.0,18.0,7.56,2.178714779464327,0.2881897856434295
11470,33.15023,-96.11289,0.0,180.0,9.5,19.2,4.6751843204860615,0.24349918335864904
11473,37.451688,-122.18385,23.15234184,135.0,27.0,6.6,1.5611107521640635,0.23653193214607024
11476,37.213624,-121.85671,0.0,90.0,18.0,6.48,1.3030885087206205,0.2010939056667624
11479,42.412094,-72.10443,0.0,180.0,30.0,5.6,0.8857988067977441,0.15817835835674005
11484,33.195354,-117.28232,0.0,0.0,15.0,3.9,1.6078986544471428,0.41228170626849814
11485,39.535285,-87.35222,148.8011169,180.0,35.0,7.5,2.5113213072192386,0.33484284096256517
11487,34.606146,-118.18495,820.3540649,270.0,1.0,3.696,1.141304099623769,0.30879439924885527
11490,40.032664,-76.27575,0.0,180.0,22.0,2.96,0.8927983076063212,0.3016210498670004
11498,42.457201,-71.37478,0.0,225.0,33.0,4.655,0.970869108934111,0.20856479246704854
11500,32.84681,-116.98983,101.5931168,225.0,0.0,5.775,2.0518033427657323,0.3552906221239363
11501,42.457201,-71.37478,0.0,90.0,1.0,3.7,0.9050645452036534,0.24461203924423064
11504,33.097841,-117.26744,0.0,90.0,1.0,10.075,2.988755895331954,0.29665070921408976
11506,33.708618,-117.95629,9.974445343,225.0,1.0,6.9,2.285420353103135,0.3312203410294398
11508,42.457201,-71.37478,38.37024689,180.0,45.0,9.36,1.498462570510012,0.1600921549690184
11510,33.024721,-96.74038,0.0,180.0,21.0,10.5,2.7504176768270874,0.2619445406501988
11512,40.515645,-74.85319,0.0,225.0,30.0,12.35,3.0893387680996964,0.2501488881052386
11516,42.659936,-70.61727,0.0,180.0,12.0,4.32,1.114469949520527,0.25797915498160345
11517,32.914346,-117.14116,135.003006,270.0,20.0,7.98,2.570355545698017,0.3220996924433605
11519,32.803799,-117.13595,0.0,270.0,1.0,6.7,2.217075550919099,0.3309067986446417
11528,37.998912,-122.11501,0.0,180.0,1.0,5.61,1.8625472497279432,0.3320048573490095
11529,35.295331,-106.645081,1639.156494,180.0,15.0,5.0,1.5444687563410384,0.3088937512682077
11530,38.768829,-121.33629,0.0,0.0,1.0,10.065,3.01141869422404,0.29919708834814107
11536,33.022384,-117.10694,0.0,135.0,18.0,8.64,3.1450646758700267,0.3640121152627345
11537,32.918035,-117.08438,0.0,135.0,1.0,5.25,1.586737901274892,0.302235790719027
11539,34.478797,-118.65255,486.8535767,135.0,20.0,5.61,2.256116729759474,0.4021598448769116
11542,39.539556,-105.009739,0.0,180.0,0.0,8.91,1.2135249390284417,0.13619808518837728
11551,33.739571,-117.78618,0.0,225.0,30.0,8.25,2.8210438804114784,0.3419447127771489
11552,33.240926,-117.29851,0.0,270.0,22.0,7.15,1.986665111253151,0.27785526031512603
11553,33.639994,-117.60351,0.0,225.0,21.0,9.24,2.639264819824983,0.2856347207602795
11555,38.588301,-88.03692,0.0,180.0,32.0,38.88,10.935006910381517,0.28125017773615013
11557,33.570763,-117.63463,0.0,0.0,1.0,12.9,2.3933113723505737,0.18552801336050959
11561,34.176238,-118.61992,0.0,180.0,18.0,6.93,2.3648146119301785,0.34124308974461454
11562,37.256743,-121.92312,0.0,90.0,20.0,4.7,1.2445821803175263,0.26480471921649495
11573,33.571185,-117.15362,413.0900879,180.0,1.0,5.28,1.932900019884594,0.366079549220567
11576,42.457201,-71.37478,38.37024689,225.0,1.0,9.0,1.4814613942897066,0.16460682158774517
11581,47.808816,-122.28394,0.0,180.0,19.0,11.59,2.132610534682094,0.18400436019690197
11582,38.590652,-90.35168,162.9224243,90.0,20.0,6.24,1.4509606495322531,0.23252574511734825
11587,42.457201,-71.37478,38.37024689,225.0,43.0,8.215,1.3991724220902295,0.17031922362632132
11590,32.961014,-117.1251,0.0,225.0,1.0,4.48,1.4653357864021221,0.3270838808933308
11596,36.04347,-85.094842,585.9217529,180.0,26.5,4.998,1.240982814258724,0.2482958812042265
11597,37.137595,-121.66211,0.0,225.0,25.0,4.86,1.6958131651675274,0.34893275003447066
11601,32.500532,-99.69803,508.8392334,180.0,23.0,8.4,2.1871552725894525,0.2603756276892205
11603,35.39068,-119.18583,0.0,225.0,18.0,6.48,2.3418798438398083,0.36140121046910617
11607,40.343261,-76.7808,164.7151337,225.0,28.0,8.55,1.681957849416936,0.19672021630607436
11608,34.033564,-117.03776,818.6390991,45.0,1.0,8.1,2.121406870217251,0.2619020827428705
11611,32.961014,-117.1251,0.0,135.0,1.0,6.84,2.4680943679521206,0.36083250993452054
11612,42.457201,-71.37478,0.0,180.0,26.0,5.76,1.406412833901701,0.24416889477460088
11614,38.95211,-77.02097,59.87371445,180.0,15.0,3.75,0.9023876470019815,0.24063670586719507
11618,33.751418,-117.99392,10.19723988,180.0,18.0,3.5,0.9860932382213241,0.2817409252060926
11619,38.95211,-77.02097,0.0,180.0,5.0,5.525,1.3590515314875438,0.2459821776448043
11620,32.662563,-116.95413,0.0,270.0,18.0,5.44,1.8790318728327005,0.3454102707413052
11623,37.951672,-122.07317,15.62925816,270.0,22.5,9.24,2.6494699663947285,0.28673917385224335
11626,37.932123,-121.70381,0.0,0.0,1.0,26.0,7.121247660170388,0.27389414077578417
11632,33.50835,-112.40523,0.0,0.0,1.0,12.19,3.9034755544665813,0.3202194876510731
11633,38.460594,-122.6422,111.9817963,225.0,45.0,11.97,3.371393999925948,0.28165363407902655
11635,44.989065,-93.10666,0.0,180.0,39.8,9.9,2.636967352358078,0.26636033862202807
11644,32.973645,-117.03701,162.7724609,135.0,1.0,11.385,3.5540797291304704,0.31217213255427934
11647,33.179587,-117.24461,0.0,180.0,17.0,3.84,1.0832811129806506,0.28210445650537774
11648,40.411102,-74.23767,0.0,180.0,22.5,41.83,10.482380062284607,0.25059478991835066
11651,37.951672,-122.07317,0.0,270.0,18.0,6.3,1.1567474972057448,0.18361071384218172
11652,33.097841,-117.26744,0.0,135.0,15.0,7.14,2.9466521635669793,0.4126963814519579
11656,37.951672,-122.07317,0.0,180.0,18.0,7.5,1.9395788518707853,0.2586105135827714
11660,38.808884,-90.85922,198.1597137,225.0,30.0,19.5,4.744602238525586,0.24331293530900444
11670,37.295092,-121.89649,0.0,180.0,17.0,6.72,1.9477892519510138,0.289849591064139
11673,38.977362,-77.34658,0.0,225.0,31.0,9.49,1.6490350996645051,0.1737655531785569
11675,37.722279,-122.15702,0.0,135.0,17.0,8.05,2.1953985055441168,0.27272031124771634
11678,32.961014,-117.1251,0.0,180.0,11.0,4.25,1.1765147195221277,0.2768269928287359
11681,43.899664,-91.22963,0.0,225.0,27.0,5.6,1.3340345700095813,0.23822045893028237
11682,37.213624,-121.85671,84.60569763,270.0,20.0,4.95,1.3543528357213197,0.27360663347905445
11688,41.132367,-73.78922,0.0,225.0,28.0,14.4,3.6144355637386005,0.2510024697040695
11691,38.768829,-121.33629,38.27200699,180.0,20.0,11.55,2.448359549264593,0.2119791817545102
11692,32.788736,-116.90487,0.0,180.0,25.0,4.41,1.6340474974655497,0.37053231235046474
11694,37.270543,-122.02305,125.7341232,135.0,8.0,12.075,2.4001958418108265,0.1987739827586606
11696,37.270543,-122.02305,0.0,135.0,24.0,7.975,2.201203000057883,0.2760129153677596
11701,37.714179,-121.92567,0.0,180.0,17.0,7.56,2.583400098527682,0.3417195897523389
11705,42.457201,-71.37478,0.0,180.0,25.0,6.0,1.3706852504152893,0.22844754173588155
11707,37.527237,-121.9679,0.0,225.0,18.0,6.37,2.013272370951653,0.31605531726085606
11710,39.440152,-84.22175,234.6027832,180.0,1.0,3.5,0.8245292217027274,0.23557977762935067
11715,32.7991,-116.97334,128.4884338,225.0,20.0,8.04,2.966729169947643,0.36899616541637353
11718,47.68382,-122.30122,0.0,180.0,12.9,5.0,1.0794443393600102,0.21588886787200204
11722,37.932123,-121.70381,0.0,0.0,1.0,10.53,3.59231837646268,0.34115084296891546
11728,33.673468,-118.00243,0.0,180.0,1.0,5.28,2.031078100035728,0.3846738825825242
11729,45.081266,-93.01146,0.0,225.0,17.5,11.96,2.3080393104080654,0.19297987545217937
11735,37.562218,-121.99433,18.64838982,90.0,1.0,8.96,2.4440070772509506,0.272768647014615
11738,37.39324,-121.96066,0.0,135.0,18.0,8.05,2.2075700851493782,0.27423230871420845
11740,36.106698,-79.145508,0.0,180.0,14.0,2.16,0.7014914846849019,0.3247645762430101
11744,40.759156,-82.51118,0.0,180.0,46.0,5.208,0.4120555158983312,0.07911972271473333
11745,37.515014,-121.92916,42.90515137,225.0,20.0,5.76,1.721170971864182,0.29881440483753163
11749,32.961014,-117.1251,0.0,225.0,37.0,6.365,2.2598287093752227,0.3550398600746619
11750,38.484747,-121.4024,0.0,225.0,18.0,8.28,2.7383842749371463,0.33072273851897904
11751,32.946776,-117.21918,60.7910614,225.0,20.0,4.41,1.4472127902072955,0.3281661655798856
11752,33.828366,-118.18235,0.0,180.0,14.0,3.64,1.1843856652250884,0.32538067725963965
11754,38.460594,-122.6422,0.0,225.0,22.0,3.84,1.1484778193478729,0.29908276545517526
11758,37.551586,-122.32773,0.0,225.0,28.0,6.3,2.110265222615678,0.3349627337485203
11767,37.213624,-121.85671,84.60569763,90.0,16.0,10.296,3.5420686260995344,0.3440237593336766
11770,39.535285,-87.35222,0.0,0.0,35.0,9.9,3.908443911837233,0.3947923143269932
11771,33.097841,-117.26744,0.0,225.0,13.0,6.7,2.1368181888711377,0.3189280878912146
11777,38.797424,-77.39237,104.1178818,180.0,40.0,13.3,2.331359535658853,0.17529019065104157
11779,32.973645,-117.03701,162.7724609,225.0,30.0,5.88,1.9683751969980467,0.33475768656429367
11780,42.412094,-72.10443,0.0,180.0,35.0,3.5,0.5598601499359168,0.1599600428388334
11781,38.768829,-121.33629,38.27200699,180.0,20.0,11.55,2.4483442167716705,0.21197785426594548
11782,32.918035,-117.08438,0.0,225.0,15.0,6.6,1.5981435099742956,0.24214295605671146
11792,37.270543,-122.02305,0.0,135.0,1.0,2.64,0.7663718887573598,0.29029238210506053
11795,37.436451,-121.89438,0.0,0.0,15.0,8.96,2.3308666258009967,0.2601413644867184
11798,33.097841,-117.26744,0.0,180.0,21.0,5.94,2.350954190553037,0.3957835337631375
11802,42.457201,-71.37478,38.37024689,180.0,1.0,10.2,1.835929423435162,0.17999308072893747
11803,33.053092,-117.26855,0.0,225.0,1.0,9.72,3.4223897840242676,0.35209771440578885
11810,32.953656,-117.036345,157.6535645,180.0,32.0,3.675,1.565081490576532,0.4258725144425938
11812,32.856447,-117.21143,0.0,180.0,24.0,6.1,2.229055716930227,0.3654189699885618
11814,42.457201,-71.37478,0.0,180.0,45.0,6.72,1.6223611158969948,0.24142278510371948
11817,32.918035,-117.08438,251.0433807,135.0,18.0,8.04,3.444171274478227,0.42837951175102335
11821,32.856447,-117.21143,0.0,270.0,21.0,4.96,1.6363894886877275,0.32991723562252573
11823,33.035844,-116.8513,0.0,180.0,30.0,2.5,1.6232844166627776,0.649313766665111
11824,37.68973,-121.89244,0.0,270.0,18.0,5.51,1.6307490010044918,0.29596170617141415
11831,21.284,-157.79925,61.62408829,135.0,20.0,4.7,1.5965644460219122,0.3396945629833856
11832,40.60787,-74.08991,0.0,180.0,19.0,6.867,1.4556531531127448,0.2119780330730661
11834,40.766589,-82.51869,0.0,180.0,35.0,22.5,3.223458660456597,0.14326482935362653
11835,42.457201,-71.37478,38.37024689,180.0,45.0,12.48,2.6623025325429035,0.21332552344093778
11837,37.932123,-121.70381,0.0,180.0,18.0,5.04,1.5484409096592031,0.30723033921809584
11838,32.946776,-117.21918,0.0,180.0,1.0,3.64,1.0743639957607116,0.2951549438903054
11840,37.674431,-122.08883,0.0,0.0,20.0,6.44,2.024797470993107,0.31440954518526504
11841,41.011324,-73.84152,66.45749664,180.0,1.0,11.76,2.8938371493524695,0.2460745875299719
11844,33.097841,-117.26744,0.0,225.0,9.0,4.125,1.3158156210941176,0.3189856051137255
11848,33.714889,-117.7633,62.85818863,135.0,20.0,4.96,1.687392539545686,0.3402001087793722
11857,33.022384,-117.10694,0.0,180.0,22.0,7.98,4.340603593656235,0.5439352874255934
11864,37.714179,-121.92567,0.0,135.0,1.0,3.6,1.3067643854437412,0.3629901070677059
11865,37.137595,-121.66211,0.0,225.0,1.0,5.92,2.1883067803957115,0.3696464156073837
11870,45.707153,-110.9878,0.0,180.0,38.0,4.69,0.9804859659759059,0.20905884135946817
11879,42.457201,-71.37478,0.0,225.0,45.0,4.16,0.9669471565475012,0.23243922032391853
11883,34.063645,-117.89743,0.0,180.0,16.0,12.87,3.7941597741589645,0.2948065092586608
11886,38.768829,-121.33629,38.27200699,180.0,20.0,11.55,2.4483302917672893,0.21197664863786053
11893,39.177383,-120.14607,0.0,135.0,1.0,9.3,1.8834156189333133,0.20251780848745304
11894,39.299405,-120.95144,0.0,180.0,1.0,7.0,1.296734816733189,0.18524783096188413
11897,37.65778,-121.73011,190.5894623,90.0,22.0,8.28,2.0694851859470793,0.2499378243897439
11900,36.831723,-119.83198,0.0,180.0,15.0,9.18,3.440881545201438,0.3748236977343614
11902,37.270543,-122.02305,0.0,270.0,20.0,8.45,2.097526655135974,0.24822800652496738
11906,30.818441,-93.270034,0.0,180.0,31.0,24.96,6.844889857863526,0.2742343693054297
11908,33.261748,-117.01027,0.0,180.0,1.0,7.8,2.966761012797839,0.380353975999723
11911,42.419496,-71.15635,0.0,180.0,40.0,7.3,1.2737162374889954,0.17448167636835554
11913,33.022384,-117.10694,0.0,135.0,21.0,5.355,2.0147545216951466,0.37623800591879486
11914,40.744646,-111.81123,1528.723877,180.0,20.0,6.0,1.560697746641225,0.26011629110687084
11919,32.973645,-117.03701,0.0,180.0,1.0,6.867,2.516211502398206,0.3664207808938701
11921,33.122029,-117.15605,290.0811462,180.0,1.0,3.5,2.198987446532906,0.6282821275808302
11924,37.444879,-122.26253,0.0,225.0,30.0,21.6,5.222368559154962,0.24177632218310008
11930,38.821753,-77.29293,0.0,180.0,22.0,5.4,0.9468285922453201,0.1753386281935778
11936,41.053182,-73.77672,0.0,90.0,0.0,11.315,2.5722679986545454,0.2273325672695135
11937,40.053511,-75.18858,0.0,135.0,10.0,6.75,1.0542911037012845,0.15619127462241253
11939,37.299474,-121.75446,0.0,0.0,15.0,6.6,2.104300147677942,0.31883335570877913
11943,37.702063,-122.07934,0.0,180.0,30.0,5.355,0.691338867580035,0.12910156257330252
11944,30.216108,-97.85828,236.9563904,180.0,22.6,5.2,1.3345920854086717,0.25665232411705224
11952,42.457201,-71.37478,38.37024689,180.0,45.0,6.48,1.58005600149057,0.24383580269916202
11955,32.945419,-117.126151,0.0,180.0,1.0,6.3,2.2126454400972704,0.35121356192020164
11960,33.097841,-117.26744,24.86873055,225.0,10.0,8.71,2.2525957225337385,0.25862178215083104
11964,37.295092,-121.89649,0.0,180.0,23.0,3.96,1.5002121413129674,0.3788414498265069
11967,42.457201,-71.37478,0.0,225.0,45.0,14.3,2.9933277131263223,0.20932361630254
11969,33.026742,-117.27816,0.0,225.0,20.0,6.9,2.0600936819923583,0.29856430173802295
11970,39.535285,-87.35222,148.8011169,180.0,1.0,3.6,1.0353624865544777,0.2876006907095771
11971,42.457201,-71.37478,38.37024689,180.0,1.0,4.5,1.0695801060897032,0.23768446801993404
